,genes,avg_scores
8032,BCCIP,4.329481084438999
8033,PPP2CB,4.917147426661833
8034,RBM41,3.9557156035381036
8035,SLC44A5,4.1117294057919995
8036,ZMAT3,4.8027957426285
8037,CHPF2,4.0745378646802495
8038,FOXM1,4.089418193235317
8039,PDCD11,4.3617512946706665
8040,NCAPH2,4.417349531786
8041,NCF2,3.862653145425151
8042,SIGLEC5,3.9081872176842496
8043,PAPOLB,4.565151631747454
8044,CDC5L,4.67609114547325
8045,NUS1,4.281102637836667
8046,MTDH,4.024432111481999
8047,EGR4,5.425045541195499
8048,PEG10,4.275330329816333
8049,CXCR2,4.110895515990166
8050,SNX6,4.362859904966916
8051,MAN2B2,4.355299636150167
8052,GRK5,4.464410031885666
8053,DCTN1,5.44896601434225
8054,CDK14,5.350735776972499
8055,POU2F3,3.6431701660824167
8056,PLIN4,3.6293279624085
8057,FAM126B,4.955596296434999
8058,SECISBP2,3.793246351185401
8059,PEX11B,4.649159684249416
8060,RCAN1,4.3572691031074156
8061,HDAC10,3.5437833456713332
8062,SLC25A42,4.234723063652833
8063,BAIAP2L1,4.410679606078
8064,ADCY2,4.573303051018167
8065,STMN2,5.043977211427666
8066,TAF2,4.1738723676765
8067,PTCH2,4.08920228364425
8068,ZFP42,3.9188923598511667
8069,BAD,4.650019125678
8070,AFAP1L1,3.739619286710166
8071,PARVG,3.7461917046748328
8072,PEAR1,3.7902689514106656
8073,GPM6B,4.501617254510499
8074,RBM39,4.302479452554916
8075,TFDP3,3.5709497431540904
8076,ME2,4.05465012356088
8077,STAC,4.373996672029333
8078,PRDM11,3.707352848497667
8079,NAPEPLD,4.126669472231333
8080,OR2T35,2.6499546147916364
8081,TESK1,4.029611479414083
8082,SRFBP1,3.9521794671968324
8083,MTFP1,3.7800494518719163
8084,USP8,4.612681241467416
8085,LCA5L,3.7989535316016663
8086,GPATCH11,4.589786389420999
8087,NUP160,4.328792499800083
8088,DBP,4.396470360758166
8089,CHL1,4.559752183279249
8090,CYP51A1,4.2661958049895
8091,ZNF45,3.5875782380401664
8092,TTBK1,5.048056570908499
8093,BTG1,4.186299285157428
8094,GJB4,3.4171197700147458
8095,THBS1,4.380096167263999
8096,NFYA,4.425440943403917
8097,RP2,4.3249672961445
8098,PROM1,3.957221884281068
8099,SMS,4.378347709298166
8100,BPIFB2,3.798320306004499
8101,CIAO1,4.198999524502167
8102,TUBGCP2,4.291571140202833
8103,LLGL2,3.720456084231568
8104,AMOT,4.662313821608
8105,SNX2,4.614004631218417
8106,PCBP2,4.786254880680333
8107,ZNF200,3.7185631707424283
8108,C2CD2,3.9309442168644995
8109,WTIP,4.108237563092
8110,CTSC,4.042435674562083
8111,TBL1Y,3.9991010041384993
8112,SAP30L,3.892405344955417
8113,LST1,4.155150388989791
8114,GTPBP3,3.8218604225791584
8115,NDOR1,3.7182919925815
8116,CDYL,4.121722479555
8117,CCT5,4.649006549792333
8118,FAM110B,4.553289627234999
8119,KCNJ10,4.1822974044325
8120,LAMC1,4.2642468479053335
8121,CHST14,3.993351616899
8122,SUCLA2,4.740717720228166
8123,CDK6,4.650269311285999
8124,GIMAP8,4.082037631805
8125,FUT11,3.8014664532998337
8126,ITPKC,3.9654894502691667
8127,TRMT61A,4.127284380498
8128,UBXN11,3.9270017094677145
8129,CLDN4,3.9990124374791662
8130,WRNIP1,4.8056685807353325
8131,MYH15,4.4131876034295825
8132,RGS10,4.2361942189232495
8133,EIF3J,4.138923128847
8134,TMEM123,3.6705112025638336
8135,SHROOM1,3.737360448333833
8136,AKAP5,4.842499772586666
8137,TOR1AIP1,4.465759178020583
8138,CATSPERG,3.647750767676075
8139,PPP1R26,3.704378696903333
8140,ELMO3,4.062610552793999
8141,FAM168B,4.526687906912
8142,UBIAD1,4.299080729489833
8143,CLEC1B,3.6777801618397494
8144,MAPK9,5.390911750866499
8145,SESN2,3.975973990773
8146,EXOSC4,4.401025015395833
8147,E2F2,4.336400409317999
8148,MYH10,4.743893997444499
8149,ASS1,4.505389190957249
8150,OPRM1,4.309119489631083
8151,TNRC6C,4.476232092809416
8152,FNDC5,4.303922338802083
8153,EHD1,4.562832587421832
8154,GEM,4.308806431836416
8155,FERMT2,4.552204417613499
8156,ARHGEF17,4.393180250001833
8157,CSDC2,4.2102643840309995
8158,DGKZ,4.947773897899999
8159,SRM,4.4097321344105
8160,PPP6C,4.5120608011495
8161,MFSD10,3.906156521525242
8162,EGFR,4.8272759579125
8163,RFC1,4.336218654693499
8164,BICD2,4.214291140805166
8165,E2F1,4.429632429000667
8166,MRPS24,4.196798228233416
8167,ERAP1,4.119329499446917
8168,ZNF653,4.295320099097333
8169,SCML4,3.6177783527864995
8170,HS3ST3B1,3.8059008442389164
8171,PAQR5,3.879493484600667
8172,FHIT,4.314123452649916
8173,SLAMF6,3.831383963822125
8174,ERH,4.704374805387499
8175,CASP1,3.845860353959832
8176,KPNA1,4.092474785910727
8177,TOX3,3.857790496870999
8178,ZNF776,3.9168385547826303
8179,TUBA8,4.581349474136499
8180,ARSI,3.8856552154281667
8181,FDXR,3.912521063571666
8182,RPF1,4.183665823700166
8183,BOLA1,4.113001903144274
8184,NCOR2,4.3342565193525
8185,PDZD4,4.746954809245666
8186,EVA1A,3.6730246190909046
8187,GAS1,4.0121378685085
8188,WASL,4.809106428479833
8189,PPM1G,4.537316260848666
8190,KDM5C,4.202079396309904
8191,SCFD1,4.3550640640387845
8192,CAMK2G,4.630393139529833
8193,ZFYVE1,4.119436457003499
8194,CASP2,4.3644494647615
8195,TBL1X,4.200736078002833
8196,STMN3,5.1101489127479995
8197,ALX1,4.500593085679083
8198,F2,4.383667217878999
8199,CAV2,4.073622826748166
8200,SRRT,4.306646886003167
8201,SGMS1,3.9940639303125
8202,S1PR2,4.130011309183
8203,CDK18,4.519831027448584
8204,HERC2,4.820778704637499
8205,FXR1,4.606523930868666
8206,RFX6,3.8756289881634998
8207,PXN,4.747566749927083
8208,HOXD9,4.145489096613151
8209,ARAP2,4.250967440375583
8210,EIF2AK4,4.379172367428916
8211,SDHA,4.73522226944
8212,IGFN1,4.0112457356475
8213,IFT52,3.9316611329559636
8214,ALOX12,3.8221090875438177
8215,NME5,4.254503975934999
8216,EPHA5,4.8091803421145825
8217,VAT1,4.623978112331
8218,UBB,5.108699937451595
8219,ZNF217,4.0411794730415
8220,TOP1MT,4.058023916336
8221,EME1,4.017518704522666
8222,MIEF1,4.036239180944166
8223,DIS3,4.424392296745697
8224,SYTL3,3.824029571307735
8225,ACTL7B,3.553698932406083
8226,DDX55,3.9580826093919166
8227,THAP11,4.180144458535499
8228,ABHD12,4.557736918680499
8229,SPO11,2.764779047558571
8230,SPRR2A,4.535111935955886
8231,REST,3.982339716781
8232,FRK,4.388357534809
8233,OR8D4,2.5754048673738894
8234,TP53INP1,4.236667530696499
8235,CLDN10,4.0352353251299995
8236,PRKG2,3.9443783511663684
8237,KDM1A,4.5750197837735
8238,NUDT5,4.101078861420583
8239,AKAP9,4.401549725807
8240,DTL,4.297857818145916
8241,ZEB1,4.1729391186131535
8242,KIF7,4.290735188539499
8243,ALDH18A1,4.504808870523333
8244,NR2F1,3.987825866004166
8245,PSMD10,4.83097377825
8246,MRPL47,4.123421804097332
8247,SALL4,3.848741641977607
8248,GAS8,4.117533717645984
8249,NFIB,4.209682877648416
8250,MAP3K19,3.468187706796211
8251,ZNF582,3.6722334327524995
8252,SLC39A4,4.176569354172333
8253,ZNF655,4.267384843611
8254,SPATS2L,4.3697233517617375
8255,P2RX2,4.088050114899702
8256,PKHD1,4.4229621639609995
8257,LCP1,4.112164812036166
8258,SLC35B2,4.134583525567487
8259,TAF8,3.7100418492436513
8260,ABHD10,4.4878977782685
8261,EMC3,4.153517822863452
8262,COL4A2,4.095019041062082
8263,TARBP2,4.150893852596499
8264,RUNX1T1,5.077491116878999
8265,SPINT1,3.962315110084083
8266,RPL34,4.736976246424499
8267,OPHN1,4.523071428165499
8268,TRIM8,4.224293750323833
8269,IRF3,3.943799232689571
8270,CRTAC1,4.371244845564499
8271,PRKAG1,4.1110487235166655
8272,APC2,4.942772139163332
8273,KSR1,4.265759116115373
8274,VTA1,4.46689877636825
8275,TUBGCP6,4.0660821276737495
8276,CBLB,4.561844652653429
8277,KBTBD6,4.861070752530999
8278,WDR27,3.7046228448702494
8279,TIMM21,4.098294229307666
8280,ZNF283,3.681686783837464
8281,GLRB,5.229205061616166
8282,GSTCD,3.828765152372
8283,RHOBTB2,4.151499562725999
8284,CENPK,3.9432869979782494
8285,PSMB9,4.423405974591249
8286,GPR158,4.981358050817999
8287,ENAH,4.134081699178484
8288,PELI1,4.378807580424167
8289,TRPV6,4.003049823673
8290,EFNB2,4.394367334378749
8291,GRB7,4.296879716854833
8292,ADAMTSL1,4.470801134536499
8293,LAMA2,4.464194941486873
8294,DIDO1,4.265623026606999
8295,LEMD2,3.892518035571735
8296,LPAR3,4.185772250764583
8297,OAS2,3.772705607548651
8298,ARHGAP32,5.056804639954916
8299,CLDN14,3.8434103672390587
8300,PDGFC,4.005559688313583
8301,MYBPC2,4.076293901053226
8302,RAE1,4.394939996085833
8303,FTCD,3.9417246434384996
8304,CNNM1,5.095330442988999
8305,NCKAP1L,3.7587833153060832
8306,RELL1,4.299434370606928
8307,RANGAP1,4.732118153724
8308,ABCA10,3.6239976009374697
8309,MEF2C,4.689026824044083
8310,IFNGR1,4.1773897914803335
8311,GEMIN8,4.027788671442333
8312,ILK,4.564073314048333
8313,STXBP2,3.9761272465028332
8314,ZBTB6,4.034700789030666
8315,NPEPPS,4.202851484136416
8316,GALT,3.7948488014190827
8317,TUBE1,3.7712156745656658
8318,COX17,4.23205680202325
8319,FEN1,4.5856773817655
8320,FYN,4.794908659557249
8321,PCDHA8,4.7130779967855
8322,POFUT2,3.680883095572333
8323,CDH13,4.343343519058166
8324,NRG2,4.061257285634333
8325,KCNQ2,5.225582354161499
8326,SARS2,3.8323581944526666
8327,NLRC4,3.9578285785119998
8328,PER2,4.344740055810499
8329,STEAP1,3.9909562219671657
8330,RASSF1,4.360300830836833
8331,SLC10A1,3.9391776497087494
8332,PKIB,4.408185637914915
8333,MYBL1,3.9456869818179996
8334,ACADVL,4.36791287019975
8335,COQ9,4.174295899430999
8336,HSPA2,4.617752715617
8337,CYP1A2,3.687966486380667
8338,ARID1A,4.497420117538166
8339,OSBPL1A,4.331027952158213
8340,DHX38,4.476102180806666
8341,SEMA3G,3.9205140031925
8342,CLYBL,3.6832821722949998
8343,MRPS28,4.254222639421833
8344,MFN2,4.385172095435999
8345,LUC7L3,4.2604889291475
8346,GTF3C1,4.216560312293499
8347,HFE,3.7875402594604997
8348,DSG2,4.6135278947485
8349,STAT6,4.5329665378324995
8350,ENTPD7,4.145585648451499
8351,CD209,4.1258033845338336
8352,SNRPB,4.587720268704249
8353,FAM110A,4.436120228895833
8354,TBX4,3.729155352213663
8355,CTNNA3,4.649837808107318
8356,AP1B1,4.3884228741674995
8357,HOXB8,4.682691864708
8358,NUDT21,4.8119887250185
8359,ADRM1,4.641524343372833
8360,ZDHHC2,3.9074521321640834
8361,LCOR,4.151551952498474
8362,FMO2,3.8113323951719047
8363,VAMP3,4.648636816899
8364,NDUFA6,4.201931665645555
8365,HAT1,4.4729590057935
8366,TMEM87B,4.087997042443083
8367,NPRL2,3.8550282422530358
8368,RBM23,4.1818951250584995
8369,RPL14,4.8216330811375
8370,ABHD14B,4.0665368351207505
8371,BSCL2,4.532847968720833
8372,HMBS,4.617311434755333
8373,SMARCAL1,3.9813327190599996
8374,TBC1D17,4.044050330954167
8375,CDCA7L,4.070302786639166
8376,KLHL7,3.9585971049445
8377,NSUN4,3.7604066636205
8378,UGP2,4.590771115960917
8379,ABR,5.613679612246499
8380,RIC3,4.27777777122025
8381,AKAP4,2.9604599590874523
8382,LY6G6F,3.894714394962642
8383,CEACAM7,3.9598084137576666
8384,EFNB1,4.56264771544725
8385,TMEM9B,4.018221678440166
8386,TMEFF1,4.600927100538166
8387,HAND2,4.27377721931825
8388,HSD17B7,3.6131082092038933
8389,RTKN,4.056976094648984
8390,BFSP2,3.9598019628619996
8391,CCDC14,3.881963231011803
8392,KATNAL1,4.3495652126644995
8393,PCDHGC5,5.170269120836416
8394,SSH2,4.097717085595056
8395,MAPK6,4.80807155583
8396,SLC7A10,3.981328964677428
8397,STK25,4.402153356362702
8398,NEK1,4.099414920344833
8399,PCK1,4.271739168295
8400,ZNF205,4.0026744641726655
8401,CROCC,4.008424433289817
8402,YIPF2,3.8844004301267496
8403,DIXDC1,4.619087644826499
8404,PKP1,4.336653122670333
8405,CKMT2,3.8724687760447494
8406,ZNF286A,4.006903630699416
8407,NAGK,4.37383134948775
8408,GALNT10,3.896329938532333
8409,RIT1,4.3453223880925
8410,PMM1,4.0047839711145
8411,RHBG,4.094191156954333
8412,PICK1,4.2116426340545
8413,DCTN4,4.258872935768667
8414,PITPNM3,4.428375947137999
8415,GTF2E2,4.5658461452165
8416,MTRF1L,3.739468481937333
8417,ATXN7,4.083319869417071
8418,SLC25A21,3.9339484603678447
8419,RBMS3,4.041414997114166
8420,XIRP1,3.79572920291025
8421,USP37,4.412768724258832
8422,KCTD8,5.3253424206035
8423,TRAPPC1,4.1623093772515825
8424,TFEB,3.9954164104080676
8425,MYLK2,3.988775668584999
8426,AHI1,4.133963921637166
8427,ANPEP,3.7778506074663336
8428,GRHL1,3.704652025885
8429,TBC1D8,3.656580175327999
8430,C9,3.317359185260999
8431,POU3F2,4.727821883257749
8432,LEP,3.7935023469423332
8433,NABP2,4.562276219638917
8434,SLC30A4,4.2103701933426665
8435,BCORL1,3.8000599607871663
8436,DNTT,3.9617976425568333
8437,EIF3C,4.296239444186818
8438,AP2S1,4.650859707561333
8439,ZNF566,3.89003945580625
8440,RANBP17,3.9586784441536667
8441,CLDN5,4.1507440519304994
8442,CEP170B,4.945572362629417
8443,AQP1,4.230717137599393
8444,PALD1,4.003080313459249
8445,DNAJB2,4.426753095517333
8446,ZNF433,3.886626624042333
8447,DIP2B,4.768937035593666
8448,GAL3ST3,4.523031195575499
8449,GGA3,4.387104098005
8450,OCIAD1,5.22328771592775
8451,VRK3,4.001298337832928
8452,DHX58,4.441042640546416
8453,SYTL4,4.047260783278651
8454,ZNF354B,3.6506282574486657
8455,RABL6,4.881425866152832
8456,PLEKHG5,4.402246462020916
8457,VPS41,4.3757203328755
8458,TTC21A,3.476333019494818
8459,VIPR1,4.1912819514573325
8460,ERRFI1,4.645096893591333
8461,GEMIN7,3.898596853684333
8462,GPS1,4.58786890412875
8463,MGLL,4.191845449072678
8464,MCM5,4.5526601830693325
8465,EIF2B5,4.263707467067571
8466,PRM1,2.929935623881666
8467,ISOC2,4.2123716842195
8468,MKX,4.1479485115877495
8469,AURKC,3.963875229858345
8470,LDHB,4.7207667315835
8471,RING1,4.421033441600416
8472,DLK1,4.173143597290499
8473,CPNE6,5.350640615482166
8474,PHC1,3.8187042785806513
8475,RENBP,3.9632865851544996
8476,SFN,4.849930665033167
8477,PIEZO1,3.830946974113454
8478,ADAR,4.447737753663916
8479,GABRA3,4.896289012501333
8480,ARFRP1,3.802712213665499
8481,TBC1D23,4.021153209777984
8482,SH3RF1,4.410433750113166
8483,GNAI2,4.545227272601666
8484,TRAPPC12,3.6951950972117498
8485,FRMPD2,4.152161378101142
8486,CHMP4C,4.0870945405765005
8487,SFMBT1,4.075143090047749
8488,NDUFA13,4.093853890720666
8489,ACTL6B,5.401488176369998
8490,LOXL3,3.8221532486878176
8491,PDE4DIP,4.73858652606325
8492,PGLYRP1,3.6656655646359995
8493,DYRK1B,3.855698641069314
8494,MYO16,4.715427719192785
8495,PCNT,4.372467046426874
8496,GARNL3,4.125907781929833
8497,HIRIP3,4.185426522857083
8498,GGN,4.207652693982332
8499,ARPC1B,4.7368003399318335
8500,SVIP,4.5579093992885
8501,PON2,4.497712256243083
8502,TPSG1,4.0421677835236665
8503,GPN1,4.287415685732571
8504,CAPN9,4.0978286195825
8505,SPATA33,3.5722357747455
8506,API5,4.3401130256275
8507,PEX14,4.4659798066846665
8508,ZNF763,3.6211765630348327
8509,SRXN1,3.9253068805174998
8510,MLH3,4.1648984403895
8511,CALML5,3.475680833556611
8512,PHYKPL,3.6036682496229844
8513,RAB27B,4.607806290235249
8514,PIM3,4.096328838479334
8515,CCDC90B,3.9073950523301666
8516,BNIP1,4.31685272133007
8517,ZFP3,3.6881985039933327
8518,MPST,4.190959509987667
8519,TCF4,5.690551221399318
8520,ZNF816,3.5134886860126664
8521,ATP6V0C,4.900203940678249
8522,ARHGAP11A,3.9608104858156663
8523,PAK3,4.610679843915249
8524,PCK2,4.37975609808525
8525,ARHGAP35,4.576522241264761
8526,CHGB,4.693815356926333
8527,PDGFA,4.322931023857916
8528,TMEM126A,4.063055074686833
8529,COA3,4.1694817147963334
8530,HNRNPC,5.221924550571583
8531,PROM2,3.89963827610325
8532,RCL1,4.151527695157333
8533,APOBEC3F,3.7915010807780827
8534,DPP10,5.337783290446749
8535,PPP2R5D,4.317637632093416
8536,METAP1,3.985245892848499
8537,PMS1,4.618789899763999
8538,ZDHHC7,4.0569930880494995
8539,CMYA5,4.473823769396
8540,PPP4R2,4.061485598248333
8541,NLGN3,4.8153351199225
8542,SRP68,4.350161895750071
8543,TTLL3,3.5263165398888088
8544,OR5A1,2.585571243083333
8545,SEPHS2,4.042152569465333
8546,CAV1,4.464766102643499
8547,E2F4,4.359688092168
8548,NCCRP1,4.133369183096416
8549,VAPA,4.56895417284425
8550,TTC26,4.011931446265333
8551,BAMBI,3.994033478393405
8552,PRUNE2,4.4803068645229045
8553,FGFR1OP2,4.372102996060952
8554,POLM,3.7507015541845
8555,ATXN10,4.337272511705083
8556,LYAR,4.4688333983538335
8557,SLC25A38,4.061020074147833
8558,DOCK8,4.182645738276655
8559,MRPL24,4.272842022661
8560,ITIH3,3.991994668292818
8561,SSX7,3.672218854858952
8562,HMGCS2,4.013269411701901
8563,RIC8B,3.7454304261755
8564,IGF2BP2,4.337393958902416
8565,CEMIP,3.959177281239
8566,HINT3,4.269246160721833
8567,NEXN,4.274276603706041
8568,GRPEL1,4.435795144584416
8569,TTC21B,3.9742938330464996
8570,GLUD1,4.6811586718501665
8571,MAPK8IP2,4.607638961158
8572,TRPC1,4.314139658400333
8573,GFAP,5.0246418277244995
8574,OXCT1,5.1771433740051656
8575,ABRA,3.8018289101994998
8576,GCSAM,3.5418021680806033
8577,DNLZ,3.96029207763225
8578,ZKSCAN2,4.247348972291166
8579,LIN9,3.924688318089583
8580,DUSP15,4.038317430089333
8581,IRF1,4.244220109919333
8582,RNASET2,4.05546218379125
8583,RNF185,4.490347785840976
8584,MSL1,3.8658055305770915
8585,APOBEC3B,4.0998994025815
8586,COL5A1,4.0236650064553325
8587,SAMD7,3.787172771772174
8588,CDCA4,4.3390489137965
8589,KRTAP10-8,2.7932648079193023
8590,HNRNPA1L2,4.16946557532375
8591,LDB2,4.242112513595999
8592,M6PR,4.399112140525
8593,ETAA1,3.8966490906985003
8594,OSBPL9,4.1593453415579
8595,SYT5,4.958917170409916
8596,CYP2C9,3.950793028681818
8597,CDH3,3.954372092821393
8598,ADSL,4.180188950099
8599,TBC1D31,4.280637281208
8600,CIT,5.011520830816998
8601,HCK,4.191042316335068
8602,MPL,3.9524741465766664
8603,HYLS1,3.878924193839166
8604,LAT,4.115857956937166
8605,MED8,4.4573392436902495
8606,UGT2B7,3.8000908462296508
8607,CHRAC1,4.0788100443656665
8608,SOX1,4.449999747125064
8609,MORC2,4.125775972880136
8610,PDLIM7,4.515796483633416
8611,TMEM41B,3.8060735041465
8612,TNIP2,4.164166331322166
8613,TEAD4,4.291039356065
8614,ALPP,4.146438280427833
8615,SEC13,4.576393993478072
8616,BACH2,4.006336582204046
8617,SLC38A10,3.9605615441829283
8618,NUBP1,3.986906750632071
8619,SERPINA1,4.48909241367625
8620,SEH1L,4.914336787132832
8621,RRBP1,4.4045192813859995
8622,XAB2,4.289710917751929
8623,ATG3,4.311458728445916
8624,SLC25A46,3.9246652198309993
8625,RAVER2,3.9957019220633327
8626,PIP5K1A,4.026917208344083
8627,PHF2,3.966771480416
8628,TOR4A,4.069788043288167
8629,PDXDC1,4.531939157731484
8630,VAPB,4.8281593112285
8631,UBE2V2,4.7095346495231665
8632,GPR3,4.844290239058499
8633,DTX3,4.3800735858151425
8634,DEDD2,4.092235801164
8635,ZBTB20,4.196479593669499
8636,PSMB1,4.6292075799265
8637,CASP4,4.171333124193
8638,TP53RK,4.2666117371054995
8639,TOMM6,3.7537946102477497
8640,ZNF710,3.778102875673666
8641,STRBP,4.174450874891332
8642,MPZ,3.90875913784275
8643,ATP1B2,4.9238182176682495
8644,PSMA4,4.307569799370167
8645,FUS,4.512337152490249
8646,ABCE1,4.853120452759666
8647,ZNF81,3.543697213360166
8648,ZFP90,4.243420225099428
8649,LMX1B,4.0612727010735
8650,CDH19,4.016831934288499
8651,ASCL2,4.1460458057665
8652,EPHB1,5.18777140334075
8653,GMPR2,4.4192860808655
8654,ADCY6,3.8895383628146663
8655,GPBP1L1,4.143370918618166
8656,PCDHAC2,5.013840823921166
8657,SIGLEC6,3.6643774820212345
8658,CGB2,3.7344665809532853
8659,PLEKHA1,4.5390531080775
8660,PRDM6,4.249598757389499
8661,HLA-DQB1,4.1951899502686665
8662,TXNDC12,4.190912495431832
8663,ZNF571,3.6562145453094996
8664,IFI35,3.919371594824583
8665,NME3,4.34731921899025
8666,PSMB2,4.319029147414393
8667,PRNP,5.3641157404046655
8668,UBL3,4.309129657181
8669,ARAP3,4.230497590176499
8670,ZSCAN30,3.72618196367225
8671,CCR5,4.060374510146667
8672,LBX1,2.8100645491295007
8673,PIGS,4.405746194617416
8674,KRT20,4.695454886368332
8675,PC,4.683382529528666
8676,ELAC2,3.9421221359863177
8677,CAND1,4.381138026790416
8678,PRDM7,3.6798352271488177
8679,C1QTNF3,3.872990078665999
8680,TRAPPC11,4.32402451177375
8681,PRLR,4.110403175870166
8682,PCGF6,4.233363194139833
8683,RBM34,3.9402373094827494
8684,HMCN1,4.373313810543082
8685,CTCF,4.2271937955105
8686,PBX3,3.9863695345441665
8687,SLC7A5,4.5082092766435
8688,UCK2,4.151716062616285
8689,PARN,4.3242607510115
8690,SLC18A1,4.144617635852
8691,DUSP27,3.7426888591362495
8692,SLC22A11,3.9664012773247497
8693,KCNAB1,5.056319280448083
8694,CLCN7,3.9975878249406662
8695,CHFR,4.00029208516675
8696,TBC1D32,3.8343153341072505
8697,FBLIM1,4.163293197779488
8698,COQ5,4.063556056663833
8699,ZNF578,3.729466144239714
8700,EIF3H,4.711857828593333
8701,KIAA0753,4.071853261458711
8702,SLC14A1,3.8409914046057496
8703,NUP133,4.29200092478025
8704,SFR1,3.980133607668249
8705,C1GALT1,3.7057404240068332
8706,ZCCHC7,4.2368903849895
8707,LRRC6,3.6811865264341663
8708,WDR55,3.9914567422804996
8709,PAPPA2,4.128184338659333
8710,RAVER1,4.563553516621
8711,RAD9A,3.86874896022575
8712,WIPF1,4.420556640922
8713,PPM1H,5.291000842303833
8714,TLE3,4.064324016767635
8715,RPAIN,3.8109211957829086
8716,HERC4,4.097443691551318
8717,BRWD3,4.038520094566249
8718,ZKSCAN7,3.8452453421306667
8719,PGGT1B,3.7827657597094997
8720,POMGNT1,3.96844854009175
8721,MFSD8,4.829258509788999
8722,DCAF10,3.9117143305594997
8723,SLC6A5,4.105015922806809
8724,POLR1E,4.344895357178499
8725,SYT17,4.680037417982286
8726,MSX2,4.201178441475
8727,NDUFS3,4.810256296217583
8728,PIK3R5,3.8202609581320837
8729,MPG,4.461445057845833
8730,PLG,4.090272922117409
8731,SYDE2,3.6183311539396663
8732,ZNF197,4.081228956914666
8733,PRKRA,4.171245890664737
8734,NKIRAS2,3.9805937175494996
8735,RFPL3,3.7088221377516377
8736,STRAP,4.830951016294416
8737,AKR1B10,3.9520706271204995
8738,LRRC8D,4.11858016834075
8739,ETS1,4.3247039720539995
8740,SNX16,3.8186914979414848
8741,ZHX1,3.9920865393866665
8742,HSPB3,4.000817395005833
8743,CRNKL1,4.310870484214999
8744,IFRD1,3.91836392213575
8745,HOOK1,4.442054138565499
8746,GZMA,3.9466477792468333
8747,PNPT1,4.341255727359916
8748,AIDA,4.2193645072715
8749,FLT4,4.432347375849666
8750,UMPS,4.085803841806083
8751,PRKCQ,4.236019672914568
8752,PDCL,4.397538532086499
8753,ZNF418,3.8703751906486663
8754,PAX9,3.9994420944376663
8755,FOXD4L1,4.090858313926318
8756,CRYGB,2.5348486631277556
8757,YBX3,4.011589631683333
8758,DDX11,3.6332523729546664
8759,SCAF4,3.8723937878057346
8760,CBX7,4.809743389850416
8761,ANO8,4.267741546456249
8762,CSAD,3.5898668806894745
8763,SORBS2,5.7188678438565
8764,NASP,4.513312045888214
8765,RPS6KB1,4.280766516633833
8766,ARHGEF25,4.277320368738334
8767,ZSCAN29,3.6416611533959995
8768,TSEN54,3.7966988739699996
8769,SDE2,3.9562597500025
8770,IK,4.465407750707929
8771,TOM1,4.548149637721417
8772,ZNF860,3.9871691154664997
8773,SOAT2,4.004719919626535
8774,PITPNB,4.518948176149917
8775,NPAS1,4.207635878479679
8776,QKI,4.093145733317408
8777,HSPB1,5.126950816518499
8778,TNNT1,4.2825267495039165
8779,APOB,4.704254867232833
8780,CTDNEP1,4.284814490222082
8781,RCOR1,4.381839007235833
8782,ASL,3.8925237949179996
8783,PRSS50,3.97125956609
8784,BRF2,4.135052234703499
8785,NAPB,5.5828107485634995
8786,RPS6KA5,4.401479300715249
8787,SERPINB9,4.201308448760333
8788,RAB39A,4.883653115641334
8789,AVIL,4.083024521108666
8790,FARSA,4.864735961957499
8791,RBAK,3.9990241855599997
8792,CXADR,4.4922905832705
8793,MED13,4.229057482195583
8794,DNAJA1,5.026377239128667
8795,ADCY9,4.311667101523167
8796,WNT3A,3.584500699156738
8797,SLIT1,4.668764599958261
8798,SLBP,4.2979932816765
8799,MARK4,4.414498610629166
8800,SERPINB6,4.040619039631083
8801,CHEK2,4.294158176992499
8802,FSCN2,3.933168934206
8803,CTSZ,4.054175544792667
8804,SLC12A4,3.8148702160084698
8805,TAX1BP1,4.40030141291523
8806,HOXC10,4.781518899312999
8807,ITGA1,3.930823402962249
8808,DZIP1L,3.7991739688811514
8809,HMGN3,4.074326203410583
8810,TBC1D4,4.428912363557499
8811,PCSK9,4.3707739309855835
8812,RPL26L1,4.631340495573333
8813,MSL2,4.053246539512499
8814,UBQLN1,4.750594682377999
8815,TBP,4.226224573662166
8816,NEK3,3.7596693149843325
8817,APLP2,4.706359854752333
8818,RBM15,3.9781200909222503
8819,CDC42BPA,4.695467720375499
8820,EXOC2,4.4229582751665
8821,MDM4,4.1240557362614085
8822,ABL1,4.965249167740333
8823,ZNF587B,3.5931055857060827
8824,MNT,4.21805546648225
8825,SMG8,4.3532119398225
8826,NDUFB2,3.9616039968474994
8827,EFHC1,4.025423466685583
8828,N4BP3,4.072008293729834
8829,ASGR2,4.103976228101
8830,CD79A,4.3914044189825
8831,TECPR1,3.7818718154615
8832,RAPGEF2,4.5207678880348325
8833,HPRT1,5.290767176176332
8834,UBASH3A,4.050853938493
8835,RIMBP3C,3.75801258610025
8836,ADAP1,4.467956197658
8837,NPNT,3.8030745108429276
8838,PTPN18,4.090864165463
8839,PCDHGA5,4.286309370394999
8840,RBMS1,4.162022041750416
8841,TAB2,4.493089216434666
8842,GRHL2,4.128826115534166
8843,RIPK2,4.395053628905166
8844,PDE4D,4.640661327571582
8845,TBL3,4.1576855830434996
8846,ZNF792,4.052086709118643
8847,PIF1,3.6190367249080952
8848,PPIL1,4.469862656448834
8849,SSBP1,4.710227370943167
8850,PIGB,3.6966053563298327
