Gene2,AAK1,ABI1,ABI2,ACTB,ACTG1,ADD1,ADD2,ADD3,AGRN,AMPH,ANK2,ANXA1,AP3D1,ATP1A1,ATP2B1,ATP2B2,ATP6V0D1,ATP6V1B1,C1QBP,CACNG3,CAMK2B,CANX,CAP2,CDC42,CDH10,CDH2,CNTN2,CNTNAP1,CORO1A,CSPG5,CTBP1,CTNNB1,CTNND2,DBNL,DLG3,DLGAP1,DLGAP2,DNM2,DNM3,DPYSL3,DYNLL2,EPHA4,ERC2,EXOC3,EXOC4,GABBR1,GABBR2,GABRA4,GAP43,GOT1,GRIA4,GRIN2A,GRIN2B,GRM3,GRM5,GSK3B,HRAS,HSPA8,HTT,INA,KCNA1,KCNA2,KCNMA1,KCTD12,KCTD16,LIN7A,LRRC7,MAP1B,MAP2,MAPT,MINK1,MPP2,NAPA,NLGN2,NRGN,NRXN1,NRXN2,NSF,NTRK2,OLFM1,PACSIN1,PALM,PCLO,PDE2A,PEBP1,PFN1,PFN2,PICALM,PKP4,PLCB1,PPFIA1,PPFIA2,PPP2R1A,PPP3CA,PPP3CC,PRKACA,PRKAR1A,PRKAR2B,PSD3,PURA,RAB10,RAB18,RAB21,RAB35,RAB3C,RAB3D,RAB5A,RAB5C,RAB8B,RABAC1,RAPGEF4,RHOA,RIMBP2,RIMS1,RIMS2,RPH3A,RPS18,RTN3,RTN4,SCN2A,SLC18A2,SLC1A2,SLC32A1,SLC6A17,SNCA,SPTBN1,SPTBN2,STX1B,STX4,STX6,STX7,STXBP1,STXBP3,STXBP5,SV2A,SV2B,SYN1,SYNGR2,SYNGR3,SYNJ1,SYNJ2,SYP,SYT1,SYT12,SYT2,SYT7,TNR,TUBA1A,VAMP2,VCP,VDAC1,VPS45,VTI1A,WASF1,WDR7,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ
RUSC2,3.7579941673999993,3.4095093075000014,4.777075786999999,4.821625571999999,5.076671672,4.125229519599999,4.168612565599998,3.8098674704000004,4.8629664529999985,5.294784859299999,6.4599632110000025,4.7785351727,4.451230940399998,4.1091456633000005,5.159057569999999,5.833176837999997,3.7449908876000015,3.8461987951999994,4.695933761699999,4.8578426619999995,4.869203895799999,5.362343753899999,4.832047577,5.024977219000001,5.866974233699998,5.3377989814,5.4710784624,4.1253581813,4.477266601299998,3.6688075556999986,4.409781051299999,5.949505307999999,3.9511530916,3.7266894970000006,5.124407517299997,5.303140039799995,3.5421551171000005,5.887220173999999,5.570304888,3.6836812693999987,4.0458700475999985,5.595494281000002,4.764125704799998,4.120659699999999,5.341410450400001,4.965566062999999,4.689534074399998,3.47816439,5.5503182701,3.7361858856000008,4.941935928199999,5.077329187699997,5.423794568299999,4.183996631,5.785716008399997,5.136101317299998,5.5609731163,5.038520731999999,5.307041859,5.328624112999998,4.2534399606,3.7513641056,4.131281095699999,3.5784912430000007,4.363385396199994,5.388058937400002,4.223116254999999,5.3861880619999996,4.637808914300002,5.911778405299999,4.1431203375,4.761928775699999,3.7705715318,5.0358358335999975,3.4666343849999985,7.363682004799999,4.5127692329999975,4.799692492300002,5.7708341863999975,4.9632257307,4.5635598953,3.4632635154999987,6.564481481400005,4.149434688399998,3.6571240912999987,4.1616018406,5.7307108293,4.346178537999998,4.649209731000002,5.890228877999999,4.1943533973000005,5.726110308199997,4.763993454300001,4.1311791383999985,4.101219134500002,4.3179422873,4.296374627600001,4.169107142299998,4.921758238999998,3.4295224591,3.577655725700001,4.566680247999999,3.9088134443000015,4.352017428033332,3.859408998000002,3.800991655133331,4.634716550299999,4.4485281404000006,5.232422050699999,4.1529331239,3.7023716730999983,4.4465305832999995,3.552412854199998,6.234659090399999,5.990602520999999,5.5119464914000025,4.725892632000001,4.067605007700002,4.2288326437000014,5.149853699100001,4.105057921999999,4.521075750399999,6.144997054,3.895458214299999,5.095172860400002,4.7502440213999995,4.141799203199999,3.6800846483000016,3.2981236988999987,3.8560700229999982,4.827934809799999,3.5143380692999995,3.4218938082,3.973507341399999,4.547154706000001,3.8823741284,4.0437905604000015,3.3286583187000014,4.227992515399997,4.0672361164,3.6787313971,3.7234015769,4.379629536,4.4411701352,4.062199271900003,3.0211069020999997,3.820942509900001,5.1315833956,3.4116229665000017,5.588586878000001,4.7020749852999995,4.2455136608,4.164783557799998,4.0344753934,4.779712702800001,5.091591546,5.0267773163,4.906199638,4.638759822600001,4.878894664000001
SHANK2,6.0002965364,5.4123740503999995,5.273967158999999,4.029215111600002,5.441166304399999,4.6640513957,4.590892611799999,5.904050896400001,4.0048998504,5.347607191,6.8817492110000025,4.4041376868,4.634046088000001,4.702234671400001,5.739392251000003,4.928765199,3.8069478770000016,4.607337019199997,5.272786521,5.251180876400002,5.412408449999997,5.494732313000001,5.270165496999998,4.3938135765,5.278326094399996,5.405023046399998,5.1687201695,6.050381080999999,4.8023697529,5.4459003465999976,5.768416941000002,6.4388590750000025,4.094912063299998,4.877766863599999,5.727922404399999,7.557729822399999,5.492888991699999,5.7811630761,4.951062608000001,3.659233810000001,4.771880960599999,5.835032716000002,4.701457771399999,5.199375159299998,4.3614009324000005,6.265866296400003,5.9852433724,5.2672663418,6.359977486000003,4.863396726,4.992316395799998,5.522763996200001,5.411127508999998,4.4882497118,4.493920599700001,5.241355875400001,5.092916537499999,5.082658537499999,5.573503357200002,5.9248028562,5.0608273656,6.435625486999999,5.641070116699997,4.113271597600002,5.802775493999998,4.871046907599999,5.569016447699998,3.714194559000001,6.3977963220000005,5.603911889999997,5.373109979,4.471441598899999,3.9979398490999984,4.650630758700001,3.9186063073999993,6.8958940859999975,5.255950382999999,5.001175679399998,5.0563326700000015,5.516717783400001,5.6287600312000015,5.062208716300002,5.581178328199997,4.8683388427,4.979974112599999,4.2283436169,4.794126017999997,4.732016099699998,5.069534993399997,4.386854132900002,4.679166074400001,5.018522033099998,5.416356920799999,5.873120696800003,4.468631847999999,5.434854003400002,4.561736300999998,3.6403140528,3.9125443509999993,3.9623314971999983,5.1508475024,5.5027278090000005,3.8790607648000006,3.6631074919000013,5.427869633999999,3.5761304454,5.4661757494000005,3.9675582974000014,4.289066356499998,3.7932657888,4.937253616099999,4.3771013359,5.455256403999998,6.833675329,5.3351403868,5.617273793599999,4.4444163772000005,6.182544283399997,5.344814512399998,5.267315406299999,3.5610108342000006,5.864227917799998,4.499728152999999,5.4060104319999995,5.948464815000001,5.929340254999999,4.977505560399999,5.0854472874,5.299552386,3.2690284095999997,3.168051713499998,4.6721233395000015,4.2376010794,5.0372994792000005,6.1917134788,5.419151652399997,5.9546956284000006,3.7594820366,4.695158699499999,5.980978225999999,5.779002411000001,4.9016513344,4.783461533599998,4.5825211376,3.7480343316000018,5.793663447399999,4.989956168600001,5.1848699214000025,4.2520586722,5.603615445999999,4.4375389274,4.5996670781,4.287085916100001,5.269118926099999,4.758832191200002,5.416857798999999,4.9933806689999995,5.607304651700002,4.9546346389999965,5.622792583399998
SLC35A5,3.0841861288000003,3.5466402392000016,4.1696753203000005,3.2128536815999986,4.2099291379666655,4.197210265699999,3.081870492,3.4341412920000005,4.511092488399998,2.748388266,4.1040199648,3.5996002817999977,3.3844592402,4.661725693999999,4.339016632,5.129192238999999,3.8174223277000014,3.3105180513999986,3.4622417603999986,3.4583673532,3.7079670459999976,4.200483680999999,2.753803707599998,3.6458239482,3.470876258,3.0534573277000017,4.720301304399999,3.6056035908,3.8877332136333322,3.928350691,4.645521083999999,5.535366958999998,4.244826291099997,4.0044975394,3.7401672608000016,2.3495514501,3.1113917423000004,4.381987150999998,3.738037010799998,3.609294188199999,3.4598148279000003,3.9883637398,3.896128117399999,3.3348662888,3.5886975272000026,3.4292851906,2.8557121174999986,3.174977150599999,3.5201964458999964,3.1683405279000003,3.653987633,4.579337117699999,3.9808128808,3.6543939281,4.5199088739999995,5.792392754999997,4.312596686399998,4.277334405,4.5824236344,3.6266044836,2.6556553249999992,3.7150031050999983,3.9643104559999984,4.985258463800001,4.0189677420999965,3.2339316535000004,3.2068226089999983,4.108305654,4.000181268200001,4.6240805709999995,3.6276732132,4.691595272299998,3.4145858864000007,3.2998148243000003,3.4268232275999986,4.220489202499998,3.880633122,3.4127066882,3.940441936299999,3.1733464352000005,3.1409962041999995,3.8040418214999994,3.9318079614999992,3.810426815999999,3.5607725675,2.8702161738999994,3.589798629100002,3.958869816999999,5.788771180999997,5.046413299699999,3.8517699608,3.2477351462000006,3.2064768802999994,4.037573155599998,3.5053049583999996,3.0272893931,3.6952242094,3.933658359000002,3.680887603900002,3.529185011,3.6807650683,3.891717836,3.7492355820000016,3.337615842399998,3.8283922398,3.4761519325999983,3.5001432006999984,3.496689172399998,3.7926985158,3.6641469617,4.387716173200002,3.5529331832999986,3.0815389745999995,3.7985652259999982,3.8977091440000016,3.410729456799998,3.602731142499999,4.103787210399998,4.143688678999997,3.9034428596999984,2.8520939500999987,5.091201649999999,3.6929325658999996,3.8234563596000015,3.4309304753000007,4.946186751400001,3.643633068,3.0487397840999995,3.5006403381999984,3.4319280643999988,3.2803695654,3.4792395249000014,3.3247520518000018,3.3047818760000025,3.688583008099999,3.3978854938,3.2547238352000005,3.624543373799998,3.6614327941,3.987266253100001,4.57065846,4.341177975399998,5.358041007399999,3.4688116595,3.3777698828,3.6744827687,4.736212308699999,3.8858888657333335,3.534917492200002,4.268504182999998,3.9146682271000017,3.2074154537,3.4918791338000004,3.5561164215,4.611885692000001,4.102409736399999,3.3837604530000016,3.5115635744000007,3.4772825081999983,4.453211991699999
SLC43A1,3.5105672938,3.5634696073999987,3.8026152955000003,3.782907941900001,4.4450996385,3.8399701918000018,3.477459768000001,3.8624909771000016,4.3503718422,3.7618971810999993,4.081021345800002,4.1621438938,4.049884329699999,4.276600560999999,3.3114387203999986,3.6084216443999986,3.692240417,3.6339012163999986,3.4632208437,3.9174500136000003,4.7485353287,4.557682291699999,3.0804689956999987,3.8034795257,4.1260340061999985,3.5780587610000003,4.438369097999999,3.7795080064,4.7772989359999976,3.4217059929999984,3.7284402998,5.135515500599997,3.1375319412,3.9716426477,4.059807840199999,2.8542097688999992,3.2186318004000003,4.593817140999999,3.668785765899999,3.9529591337999976,3.5053204059999983,4.4159312264000015,3.9632779693999987,3.5384127913,3.5685356076000017,3.6240730902,3.5575046477999996,4.294382880199999,3.852988038499999,3.9918678027,3.7874319357999986,4.119734043999999,4.179974725000001,4.0708471615000015,4.276291304500002,4.278645447299997,4.0920819444,3.809691134,4.344006000800003,3.3446457645000005,3.5595301736000016,3.6200077932999997,3.9307477670999997,3.5029464675,3.338655652399998,3.5227180571999983,3.7704547815,4.0311509313,3.8777217705,4.4195283544000015,3.822481135599998,3.2792071290999987,3.6907619341999993,3.938334579399999,3.7285635707,4.430127038400001,3.7160701661999984,4.464150949799999,4.041787570800002,3.5853068538000006,3.5342776312,3.6968397851000017,3.881389653799998,4.399112737000002,4.5535621914,4.0075478056,4.8952667149999955,3.9387072998,3.4224623823999987,6.342728537999999,3.4863978195999987,4.2022609326,4.164768565749998,3.7877384920999986,3.5447116056333345,4.0857408767,3.9484987403000016,3.6801292082,3.2339740913999986,4.0518580813,3.763741972400001,3.478599744,4.4108932030000005,4.0711915953999975,3.8619643309,3.5580603284,3.8788534694,4.218002849299999,4.1424705587,3.905424848200002,4.167396053799998,3.864014737599999,3.4980803972999994,4.604139791199998,4.291254859799998,4.075985104699998,3.2625812984999985,3.3933838955000013,3.639790711100001,3.7567215410999975,4.368826117300001,4.550668583299999,3.372593362,4.298437753833333,3.2813955422000003,3.913006772099999,4.062191386399999,3.4348677980000013,3.6901493308000015,3.6406151043,4.430529378699999,4.101276114799997,3.7718271331,4.303280728299998,4.222931834999999,3.0645898154,4.7153361054000005,4.238000840700002,3.3537546138,3.8998200572,3.8484956375999984,4.068345695000001,4.0764148359,3.7740068358,4.473794433500001,4.265257599300002,3.8371919242,4.020775602200001,3.9826210659999983,4.8043120062,3.301819467500001,3.402217165,3.4699942740999994,3.879364935200001,3.0260126167000005,4.084799449699998,3.368347262699998,3.8891877688999994,3.9123388303999986,3.4981492237000023
SLCO3A1,3.950560059399998,3.752168250399999,3.5546035382000003,6.003779018999999,3.783886719,3.8592165332,3.3938603550999984,3.3644685992000007,4.578923761799999,3.5953896379000003,4.0773698886,5.424934389000002,3.276089511999998,5.358158549000002,4.657829115999999,4.876648030999999,2.7436633938999995,3.5208701152,3.0825227078,3.663501952099998,3.882765705,3.5540240151999987,4.307226235999998,3.1730643096000004,3.1475910563,4.6104630572000005,7.699283354999998,3.8297847557,4.271611814099998,3.2744673351999998,3.2274023406000003,6.150906891400001,3.066155740000001,3.5290958383000017,3.87292187505,2.9637570419999997,3.3072536834999995,3.3880344881,4.1101984867,3.6510462951,3.5682544483999994,3.717093325400001,2.5094544544,5.393312278,5.5321476270000005,4.2003188500999995,3.104241648599998,3.972635769,2.987290209900001,5.7329948014,3.5902230017,3.6531724109,3.846804491399997,3.3632332678999988,3.4923121814999973,2.8567836282999988,3.0728706175999982,4.277249115399998,4.9729663010000005,3.4605595606,3.2176216027,3.2300693818000004,4.701715605799998,2.9625308746,3.228841719599997,2.9511846564000015,3.7106760522,4.1560987403636345,4.402597460399999,6.1535459370000005,4.4969400784,5.225856374399998,3.6952217957999984,3.0238144139,3.2172848874000004,3.860611088399998,3.6541987763,4.598814774999998,4.199228865399999,5.996408315000001,4.3433864030999985,3.4581749173,3.9521314426,3.9855262648,3.7986408393,2.706917196399999,3.3839670142,4.922877185000001,4.6541184117,4.890979874999998,4.4020045222,3.3994464443000014,5.584374075000002,3.5456250757999985,3.3742860835000013,6.0503451427,5.559291632000001,3.0000173551,4.360522354699999,3.2471469327000007,3.1115932405,5.222570258099998,3.431330813,2.2845969867,3.3098195700999997,5.0310760809,4.151064117799999,2.7324543458999977,2.771149520599999,3.0401180808999992,4.0656035141999975,2.3252289711,3.421928368033333,4.178024678799999,4.1977585989999975,4.1002132511000005,5.4248007283999975,2.9486921466000005,3.1952072258000004,3.8663011116,3.191499011499998,4.403576356099997,4.240787781599998,3.1442121206000007,5.122128196999999,5.348075251400001,4.1879790976999995,5.4345849199999945,3.0750188645000005,5.162071698,3.2380458201,3.8465529048000002,4.3407612104,3.7665589049999992,3.8941014923000004,3.610517731399999,5.4694517417,3.7169259177,2.8800228464999997,4.0982201282,5.235198732099998,3.917601190400001,5.1853635151000015,3.912525375199998,2.9694506733999986,3.1235253993999983,3.588372021,4.8856061209999995,3.6867592716,4.652065250799999,3.2238567058999994,3.6006663496,3.1807697146,3.7511632041999983,3.1978743740999995,6.2527189173999975,3.0748354295,3.5538574101,4.5245080754,4.039237270999998
SNAP91,7.051268593000003,4.949931478000001,4.201346154,4.2258864332,4.647341055999999,4.84479778,6.373080267000003,4.922839601000001,2.96640018,7.373520654800003,7.836800321000004,2.0576205284000006,4.7304397933999995,4.9063028324,6.840358279999999,6.988680432000001,4.015232108999999,5.141971129,4.3994526387000015,2.5419517327000007,7.4430088960000065,4.502613993699999,2.308450556700001,4.552849334400001,5.829071129,2.4447642944000005,2.9932245197999983,5.390346052999997,2.7871738877000007,2.8389079516999995,3.3311615451,4.9772432683,6.046124941999997,2.812389857100001,3.0930893225999987,5.969671137999997,6.4254291024000025,5.069053918999998,7.595034629000003,5.402456739799998,4.7904512189999995,3.1580180079999987,7.653428089000004,3.336753333699998,4.910868998000001,5.579129900999999,6.1628326964,5.232795845799997,3.3955574422000003,2.8218107179,5.915282885,7.150049069000001,3.5522958501999966,2.8694741264999992,7.432305168400003,4.545036932999999,4.995800562099998,4.683345709399998,5.226490605,5.229086102399999,5.505375098999998,6.23338574,3.069106628999998,2.3996924788000005,5.622343003999995,5.3998113709999975,2.8269724054999994,5.811271485999999,6.711691049,6.714977525,2.4837717733000004,6.1521096109999975,2.8980705036,2.8294065887,2.7632303163000014,8.032622136999995,6.168780581299997,5.581485654999998,4.711348522,6.4409743630000005,5.909853374000001,3.1305995972000003,6.499684828999998,4.800984526999998,2.5154818433000004,4.252079259399999,5.114579246999997,5.316375426000003,5.1472049614,3.712921181599997,2.6353918172000004,6.048098206799994,5.123205455,5.624800564999998,5.037170976149998,4.3563706604000005,2.5895320597000007,4.3315909427,6.072432823,4.089246491499996,4.6847834015000025,2.7888654457,3.4009298829999994,2.209166702100001,4.382630192699997,2.3757336611000004,4.693359071000001,2.3834024908,2.2319244880000007,2.5107794337,3.1354398307999984,2.261030921000001,2.658498681400001,6.575378231999999,3.227412708000001,5.313874857999999,3.7471284587000007,3.9884781040000017,2.9670765033999986,5.790118098999999,2.243420004900001,2.8029446585000004,3.7000977288000008,5.13697584,7.191923549000004,4.689290694399999,6.3465199259999965,7.13132053,4.550365771399998,2.3635021265,3.2192830889999984,6.567842385000002,2.2168010131000004,2.9861300066999985,5.006515092999997,5.699175854,7.061313484400003,2.5382921906000018,4.7541597630000005,6.314108569999998,2.8815268058,6.948269777000003,7.0299816750000055,6.2574861760000005,5.077243162999999,4.719252447299999,3.5522232482,4.7126632369999975,6.0784803830000005,5.345976625,4.9778706580000005,3.4600527451999996,2.511881999800002,4.979073801849999,6.224748951000001,4.482640630399999,4.609199231999999,5.4322869034000005,4.8703102214000005,5.0234319974
SOAT1,4.393440343699998,4.4113683975999995,4.561369190549998,4.7399638294000015,4.430463460000001,4.999864230199998,3.9209460434,4.354056574400001,4.573771344000001,4.433002083000002,5.762357906999997,5.087150089999997,4.7423510654,6.033938777700001,5.766792455999999,5.182772448299997,4.767703175400001,4.720000772999998,4.773195192799999,3.390641234299998,4.979099814000001,6.597234069,4.764444420999999,4.2917601244000005,4.749271105399999,4.2008649814000005,4.076237264999999,3.095947025699999,4.701559607999999,3.8003502897000008,5.141819054999998,6.101107279999997,2.9888733203999998,5.086320971999998,5.395246592,2.4920698917,3.6275756744999987,5.478867873,5.4504080377,4.993818231299998,4.654702627699999,3.918378868299999,3.3679758154000004,4.901714856000001,5.069091984399998,3.2311001724999984,3.4626214410000014,3.1852981342999995,3.4754331393999984,4.787626917000001,3.5737515479999984,4.2636880015999985,4.3000115773,4.2534354689999985,5.531849544400001,5.154266153400003,5.213648545000002,4.743239374400001,5.459034221999998,4.6525399711,3.7029904690999986,3.6699717473,4.231215744700002,3.2952543053999985,2.7520124968999977,3.1614829604999994,3.9002799321000015,3.9542550937,3.3089800736000003,5.714744417,3.800243509,4.777476305999998,4.548562312999998,3.6220052367999993,3.031851844999999,4.6323820824,3.722799840699997,4.4298438131000015,3.9988043250000014,2.9799140083,4.6521984092,4.4502845604,3.7571099084,4.543204234300001,4.7005640833,4.896487389,4.847666358999998,4.940593074999998,4.3161832649999985,5.4587480812,4.830579763,3.5627510043999977,4.244422888999998,5.258554328999999,4.152065287000002,4.981566956999999,4.428636504400001,4.885499387099998,3.9140240904,3.9464084490000007,4.61923928,4.499590080400001,4.3718740563,4.324135455999999,3.6447055484999993,3.4812877882999995,4.184928738000001,5.064889085700001,4.315618727200003,3.8995421002999984,4.203585907300002,4.424719240999998,3.3008216989000005,4.901171348999998,6.147254437400001,4.222638236000002,4.941901267699998,4.778988029699998,5.147096925999997,3.3702632099999987,3.1786692602999995,4.6243499022000005,3.6151759671999986,3.3749056703999982,5.466077951999998,4.931497386000001,5.234321866,3.8048279818,4.074676079000002,4.245994951099998,4.182716758999999,3.8065790338,4.717532657400002,3.1334691780000012,3.2786145237999977,3.4772727250999997,3.5869039777999983,4.390510229999999,4.043346872800002,4.871108939,2.9171389383000017,4.844665492333331,6.034767191000003,3.7420216811000007,3.3987032110000013,3.6008151736000014,4.258118987200001,4.6960030197,4.687421722,5.404233788999998,6.1495517965,4.5727108439999995,3.4961272907,4.423803282199999,3.1272087183000004,4.56977940625,4.417948740099998,4.662615430999997,4.45275772,5.661911524400002
STAB1,3.9016049163000015,4.883845836300002,4.1924328006,4.923046423299999,3.7232320509000014,4.1073387688,3.397804277599999,3.5101220243999998,4.182996836999998,3.7747543908999996,4.6212852734,4.118974906199998,3.988621320399999,3.7817412738,3.8038105030000002,3.9042927224000015,4.0608625473999975,3.635761112299999,3.367691039999998,3.652920052999998,4.432779334200001,4.049297009700002,3.596501908,3.4433201701,4.235552466399998,3.9694001773999985,3.6293250334,3.5928665088,4.3718741453000005,4.049644146799999,4.112068354800002,5.351273587999997,3.5296861594000006,4.293472907800002,3.3124307495,3.2712576480999984,3.7781147918999984,5.256654987000001,3.5433118089000004,3.8016898126000007,3.9313731560999976,4.079362837299999,3.9818434954999984,3.5142616764000008,5.368140292,3.8350858451,3.8164593728,3.7382300539999993,3.6855752281999976,3.6740071973000004,3.8032816252000017,3.9476091878,3.6751015823,3.9645063511,4.0258521987,3.5634403527,3.764327711500001,5.0480079820000014,4.903070152299999,4.139082355799998,3.6732543533999977,4.1468630035,4.4459309957999995,3.7186697852,2.8972514409999985,3.3479651784999986,4.2361326734999984,3.914356007,4.254911639399999,4.446855609699998,3.5925793697,4.812767872999999,3.859811634399999,3.5703124184000017,3.6495609787,4.734356510999998,3.8840491329,5.232163827000001,4.5223529898,3.8793304227,3.9124783959,3.7528520885,4.2799039697,3.7479092898,3.5801649810000002,4.0301537763,4.0496056104,5.450107024299997,3.9991620043999982,5.323274179999999,5.1671097713,4.7275452842000005,5.0638295517000005,3.5820203576999967,3.8347993330000003,3.3111668649000014,4.215945086399999,4.0784208284,3.8435074702000014,3.5438962930999987,3.7806921305000007,4.131314505599999,4.0124195477999995,3.562983141800001,3.6118640464999987,3.6772890571,3.8506156849999975,3.603209834,3.9764573321,3.6674344724000014,4.074951197099999,4.068888062199998,3.9972929699999984,4.383932323599998,4.061092538900001,4.3829161208,4.1664187639999986,3.5964330032999987,4.097573200600001,3.978099902299999,3.6131939362,4.362026674699998,4.273596904399999,3.643868581899999,3.4286918557999986,4.481683933299999,3.6390008371999985,3.661179378099998,4.292510609399999,4.464240222499998,3.8650786232999987,3.9563390455,3.745690111,3.5886185507999984,3.1587943611,3.5995676733999997,3.5708348214999996,3.6246483074999993,3.326661512999998,3.6146210191,3.1274691003,3.626555744699998,3.712594894499999,3.6293697298000014,3.5386398165999986,3.750229728300001,4.024829366999998,3.9920521974,3.868694963599999,4.0572077777999995,3.4652531094999994,3.703249273000001,3.7751103852999996,3.8699764251,3.9629890883,5.491346566000002,5.224405810999998,3.716270061,4.652785359,3.8067292644999986
STX1A,5.992234329999998,4.2945306066,5.211731562400001,4.8148445963999995,5.548256112400002,3.9435397043,5.095013268999999,4.433528876799997,4.1442946658,6.405690022999997,5.8281104330000035,4.5922817819000015,4.7468841139999975,4.559792487799999,5.495310115,6.522727744000001,4.866839277399999,4.6942944888000016,4.864342013000001,5.357942673199997,5.1868748758,5.501804077399997,3.4430636753999995,4.7845427458,5.254640606299997,4.250668790999998,4.0241835144,5.518779742999995,4.060537441899998,4.172064009699998,4.857969604999999,6.417742952999999,4.550664738399998,4.2877162224999985,4.9330048282000005,6.107940880000001,4.882409930999997,4.795773451399998,5.735679299,5.109066684399998,3.8474098268000008,4.806303221699998,5.5640646910000005,4.4306646861,5.200149265399998,4.357512830199998,6.323903846,4.256350652400003,3.7544043993000007,4.6537534448,5.663402980599997,6.558835406999999,4.985698065099999,4.0889849259999975,6.462746032400003,4.909123509500001,3.209922825399998,4.8531918308,5.419851411000002,4.7647237019999995,4.270944276400002,5.876855675999996,5.273993016999998,3.7865783397999984,4.717670647799995,4.7003047684,4.9317638513,4.1477943799000005,6.347850397799999,6.1139115312999985,4.755071554,4.730911390699998,5.0720505255,4.1366879138,3.7430127743000012,7.327457053000003,5.507198208999999,5.993739922399996,4.527762461699997,5.153110105999999,5.6983580534000025,5.181586276099999,6.949897834999998,5.388445087999999,3.9726524238,4.599478522099999,4.819003764399998,4.798905479999998,4.760358434999998,5.7128478364,4.8975263170000005,5.703849616799996,4.8345729431,6.425051163999998,4.3476654847999985,4.6186476918000015,4.7234535872,4.5624216828,6.388402301,3.5333366507999995,4.1110179451,4.432717682799998,4.551318003,4.967345821400001,5.240581687999999,4.6543640264,4.460729712599999,4.576062213399999,4.896107788799998,4.5869656332,4.1466379033999985,4.3583927514999985,5.260736830999997,6.076721943000004,4.7179036795999965,6.397895776,4.318902363400001,4.524370654299999,5.237920117999998,5.936143805299999,4.7863040621,5.890471207699997,5.569630389200001,4.994274577,5.8661122044,4.666310217,4.889902363300001,9.507879775000003,9.369537015,4.530731518600001,4.738915559699999,6.2484881824,4.462983996500001,5.959669993400001,5.124205614999997,6.274241678999998,6.180496064300001,4.3479226644999995,5.139181019399997,5.290334047999996,4.011662145299998,5.7797144110000005,6.4376212327000015,4.8881697118,4.226986573599999,5.326137003999996,5.2821552689,4.8754054446,5.735603598699996,5.513977154,4.790892802300001,4.7804223984,5.4665886267999975,4.836156578400001,5.670385384799999,4.727073103399998,5.021586291,4.888959646699999,4.929777539999997,5.102140218
TLN2,5.017316280000001,5.592286722399999,5.709894839299997,5.622476301700004,4.588611117,3.952308752200001,3.9690654262,4.359808184300002,4.508546708200001,4.6106904512,5.4841280824,4.2651376303,4.921465939000002,5.3346791091000005,5.5310709095999995,4.401895752999998,5.5446947,5.185988520599999,5.091911388400001,6.8373096089999965,5.005596596599999,4.3681772937,6.072593382399999,4.3310173972,4.7136213202000015,4.816751067699999,5.032579750999999,6.478491427999997,4.866646161300001,4.5384397823999985,3.9260391212,6.8487980240000015,5.499591013,4.543002861999998,4.665045918199999,6.638915647,4.9813425554,5.0759763,5.137142930999997,4.4241502244,6.127292368999998,5.1034844532,5.325483562,5.2220260419999995,4.981499600799999,6.8026334189999975,4.297435799999999,5.0245164460000025,4.352436284399999,6.062396391399997,5.308835524,4.380039973699998,3.8860352274999994,4.431601993500001,4.3901836623,4.6729360588999995,4.550791944099999,5.868929455000004,6.130949081000002,4.273768291799998,4.3781824128999975,5.384665281999999,6.220699854999998,4.996458109499998,4.416052744899996,4.2467064996999975,4.313609339999998,5.295174242000002,4.520289949,5.9421290474,5.213608381699999,6.1858886429999975,5.230047493,4.432192766099997,5.247054286,5.228140799399998,4.414152964700001,6.197432599999997,4.3819568861999985,4.6981732034,5.220842480000003,4.9104470748,4.757580213,5.4858662764,5.228531699999996,4.646607902999999,6.027329718,5.307254840999999,4.041519855800002,6.186565892999995,5.076709630299999,5.7312958589999985,5.4856033924,5.787419319999998,4.042751257799998,4.322221010799999,6.300678948999997,4.229101756599999,4.6688929968,4.748012145599999,4.206884739200001,3.6479928872000005,4.260304909399997,4.070293339199997,4.911796487900002,4.2320393209999985,4.246880956799998,5.981077551000001,4.450772711400003,4.5648043045,3.4501264524,5.9045396110000015,5.247918327699999,4.950154715999999,4.4031333797000025,4.634894637,4.637682196999998,6.140781243999995,6.017392619999999,5.403101196000001,4.358757247999998,4.5942597944,6.204042800999996,6.335814196399998,6.468198673399999,5.103433181999998,5.3287120404999975,5.793332242000003,4.0569791812,4.273035422,4.508162114400001,5.336946216399999,4.481282245399997,4.857606657399997,4.0461899504000005,5.722178015000001,6.501898170699997,3.8377251304000013,5.071587953500001,4.8438447,5.803926824999999,5.188649487999999,5.332395883000001,5.091488956,5.6715357277,6.3762964190000035,4.237659268799999,5.887490994300003,5.842991618799998,4.967555556999997,5.9018290127999995,3.8762647402,4.033728211100001,5.481221130200001,4.986406948200002,5.696223899999998,5.899114494699996,6.631293965000001,5.518412518999998,5.0469231580999985
